epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,356.444,0.78364,0.97688,1.17756,0.59582,0.65009,0.64189,0.4994,0.81179,0.93601,1.288,0.000123256,0.000123256,0.000123256
1,355.805,0.78364,0.97688,1.17756,0.59582,0.65009,0.64189,0.4994,0.81179,0.93601,1.288,0.000123256,0.000123256,0.000123256
1,368.84,0.78364,0.97688,1.17756,0.59582,0.65009,0.64189,0.4994,0.81179,0.93601,1.288,0.000123256,0.000123256,0.000123256
